,ARR_DRT,ARR_GCH,CLASSE,DEB_DRT,DEB_GCH,DIR_VOIE,FIN_DRT,FIN_GCH,FIRE_STATION,ID_TRC,LIE_VOIE,LIM_DRT,LIM_GCH,Latitude,Longitude,NOM_VOIE,SENS_CIR,TIME_TO_FS,TYP_VOIE
57709,Verdun,Verdun,0,175,172,,189,182,FALSE,1609734,,Montréal,Montréal,45.46005057,-73.5435731,Berlioz,0,0.020607177,rue
57723,Verdun,Verdun,5,0,0,,0,0,FALSE,1609739,de l',Montréal,Montréal,45.46043212,-73.54567542,Île-des-Soeurs,-1,0.023491921,boulevard
57724,Verdun,Verdun,5,0,0,,0,0,FALSE,1609740,de l',Montréal,Montréal,45.46105138,-73.54732889,Île-des-Soeurs,-1,0.021054373,boulevard
57763,Verdun,Verdun,0,0,1,,0,13,FALSE,1609745,,Montréal,Montréal,45.46255827,-73.54141688,O'Reilly,0,0.017817528,rue
57765,Verdun,Verdun,0,150,0,,150,0,FALSE,1609746,de la,Montréal,Montréal,45.46290975,-73.5423048,Fontaine,0,0.01630769,place
57770,Verdun,Verdun,0,15,16,,19,20,FALSE,1609748,du,Montréal,Montréal,45.46398824,-73.54134389,Soleil,0,0.01360048,place
57772,Verdun,Verdun,0,0,80,,0,90,FALSE,1609749,,Montréal,Montréal,45.46480766,-73.53977077,Berlioz,0,0.010716236,rue
57776,Verdun,Verdun,0,0,470,,0,486,FALSE,1609750,de la,Montréal,Montréal,45.46389158,-73.5469724,Grande-Allée,-1,0.018656881,rue
57796,Verdun,Verdun,5,20,0,,22,0,FALSE,1609769,du,Montréal,Montréal,45.46818243,-73.5388052,Commerce,0,0.006301678,place
57797,Verdun,Verdun,5,20,0,,22,0,FALSE,1609769,du,Montréal,Montréal,45.46728433,-73.53833845,Commerce,0,0.005822021,place
57803,Verdun,Verdun,5,0,8,,0,12,FALSE,1609776,du,Montréal,Montréal,45.46787429,-73.54270127,Commerce,0,0.011161138,place
57806,Verdun,Verdun,4,38,0,,50,0,FALSE,1609780,du,Montréal,Montréal,45.46794229,-73.54444281,Commerce,0,0.012916086,place
57829,Verdun,Verdun,0,2,1,,2,1,FALSE,1609781,du,Montréal,Montréal,45.46803552,-73.54490363,Commerce,-1,0.013416225,place
57830,Verdun,Verdun,5,0,0,,0,0,FALSE,1609787,du,Montréal,Montréal,45.46787782,-73.54371247,Commerce,0,0.012179919,place
57839,Verdun,Verdun,0,963,0,,1003,0,FALSE,1609790,,Montréal,Montréal,45.46815661,-73.53584974,Levert,0,0.003010352,rue
57846,Verdun,Verdun,0,301,0,,301,0,FALSE,1609799,,Montréal,Montréal,45.46112618,-73.55154295,Marie-Le Ber,1,0.025635923,chemin
57849,Verdun,Verdun,0,301,0,,301,0,FALSE,1609799,,Montréal,Montréal,45.46179743,-73.55161601,Marie-Le Ber,1,0.025564388,chemin
57850,Verdun,Verdun,0,0,0,,0,0,FALSE,1609800,,Montréal,Montréal,45.46113015,-73.55172841,Marie-Le Ber,-1,0.025821514,chemin
57853,Verdun,Verdun,0,501,500,,679,682,FALSE,1609801,de la,Montréal,Montréal,45.46321473,-73.5515254,Métairie,1,0.027587561,rue
57879,Verdun,Verdun,0,0,672,,0,680,FALSE,1609806,,Montréal,Montréal,45.46266595,-73.55155755,Marie-Le Ber,0,0.026804329,chemin
57880,Verdun,Verdun,0,251,0,,345,0,FALSE,1609815,,Montréal,Montréal,45.4620213,-73.55374521,De La Noue,0,0.027918789,rue
57883,Verdun,Verdun,0,251,0,,345,0,FALSE,1609815,,Montréal,Montréal,45.46184368,-73.55370935,De La Noue,0,0.027659163,rue
57887,Verdun,Verdun,0,211,0,,243,0,FALSE,1609816,,Montréal,Montréal,45.46269832,-73.55372417,De La Noue,0,0.028884465,rue
57888,Verdun,Verdun,5,700,0,,1014,0,FALSE,1609820,du,Montréal,Montréal,45.46612987,-73.55234569,Golf,0,0.021855692,chemin
57895,Verdun,Verdun,5,700,0,,1014,0,FALSE,1609820,du,Montréal,Montréal,45.46495905,-73.55450937,Golf,0,0.025002796,chemin
57897,Verdun,Verdun,0,51,60,,175,106,FALSE,1609821,,Montréal,Montréal,45.46492808,-73.55339879,William-Paul,0,0.024573851,rue
57898,Verdun,Verdun,0,205,192,,219,220,FALSE,1609822,,Montréal,Montréal,45.46418607,-73.5534656,Roland-Jeanneau,0,0.025634084,rue
57903,Verdun,Verdun,0,205,192,,219,220,FALSE,1609822,,Montréal,Montréal,45.4635013,-73.55449918,Roland-Jeanneau,0,0.027084244,rue
57910,Verdun,Verdun,0,0,850,,0,850,FALSE,1609845,,Montréal,Montréal,45.46962042,-73.53471496,Estacade du Pont Champlain,0,0.000384442,rue
57946,Verdun,Verdun,8,0,0,,0,0,FALSE,1609847,,Montréal,Montréal,45.4696253,-73.53489826,Non-nommée,-1,0.000575229,voie
57974,Verdun,Verdun,5,300,0,,330,0,FALSE,1609871,du,Montréal,Montréal,45.46685904,-73.54948033,Golf,1,0.018634726,chemin
57976,Verdun,Verdun,0,157,0,,161,0,FALSE,1609875,,Montréal,Montréal,45.4641947,-73.55390433,Roland-Jeanneau,0,0.026073048,rue
57989,Montréal-Nord,Montréal-Nord,0,11013,11022,,11295,11280,FALSE,1609889,de,Montréal,Montréal,45.5906143,-73.64145403,London,-1,0.017576477,avenue
57992,Montréal-Nord,Montréal-Nord,0,11029,11024,,11277,11272,FALSE,1609890,de,Montréal,Montréal,45.59027063,-73.64211149,Paris,1,0.019705759,avenue
57996,Montréal-Nord,Montréal-Nord,0,11037,11030,,11259,11224,FALSE,1609891,,Montréal,Montréal,45.58990408,-73.64281222,Plaza,-1,0.022325057,avenue
58000,Montréal-Nord,Montréal-Nord,0,11029,11070,,11231,11210,FALSE,1609892,de,Montréal,Montréal,45.58954105,-73.64350463,Rome,-1,0.02491544,avenue
58004,Montréal-Nord,Montréal-Nord,0,11151,11020,,11171,11148,FALSE,1609893,de,Montréal,Montréal,45.58919678,-73.64416123,Bruxelles,1,0.027371804,avenue
58008,Montréal-Nord,Montréal-Nord,0,11001,11000,,11153,11146,FALSE,1609894,,Montréal,Montréal,45.58881052,-73.64490243,Saint-Vital,0,0.030138679,boulevard
58012,Montréal-Nord,Montréal-Nord,0,11001,11000,,11153,11146,FALSE,1609894,,Montréal,Montréal,45.5905522,-73.64676177,Saint-Vital,0,0.039441378,boulevard
58020,Montréal-Nord,Montréal-Nord,0,4022,4027,,4050,4045,FALSE,1609897,de,Montréal,Montréal,45.59271925,-73.63937172,Charleroi,-1,0.005618451,rue
58023,Montréal-Nord,Montréal-Nord,0,3948,0,,3994,0,FALSE,1609899,,Montréal,Montréal,45.59275578,-73.64135857,Arthur-Champoux,0,0.012765517,rue
58024,Montréal-Nord,Montréal-Nord,0,11021,11012,,11099,11108,FALSE,1609900,des,Montréal,Montréal,45.59099607,-73.64072665,Récollets,1,0.0152174,avenue
58026,Montréal-Nord,Montréal-Nord,0,11035,11034,,11039,11064,FALSE,1609901,,Montréal,Montréal,45.5914107,-73.63992767,Gariépy,1,0.0126363,avenue
58031,Montréal-Nord,Montréal-Nord,0,4086,4027,,4090,4047,FALSE,1609902,,Montréal,Montréal,45.59205792,-73.63869414,Martial,0,0.008635987,rue
58032,Montréal-Nord,Montréal-Nord,0,10905,10806,,10921,10980,FALSE,1609903,,Montréal,Montréal,45.58950144,-73.63790132,Gariépy,-1,0.021454092,avenue
58037,Montréal-Nord,Montréal-Nord,0,10801,10820,,10973,10964,FALSE,1609905,des,Montréal,Montréal,45.58909267,-73.63870279,Récollets,1,0.024423413,avenue
58040,Montréal-Nord,Montréal-Nord,0,10823,10800,,10975,10974,FALSE,1609907,de,Montréal,Montréal,45.58871441,-73.63943683,London,-1,0.027152594,avenue
58042,Montréal-Nord,Montréal-Nord,0,10811,10820,,10967,10970,FALSE,1609909,de,Montréal,Montréal,45.58836723,-73.64009844,Paris,1,0.029628333,avenue
58045,Montréal-Nord,Montréal-Nord,0,10825,10810,,10959,10962,FALSE,1609911,,Montréal,Montréal,45.58800246,-73.6407925,Plaza,-1,0.032226992,avenue
58049,Montréal-Nord,Montréal-Nord,0,10815,10822,,10967,10990,FALSE,1609913,de,Montréal,Montréal,45.58764003,-73.64148739,Rome,-1,0.034821634,avenue
58053,Montréal-Nord,Montréal-Nord,0,10825,10800,,10987,10992,FALSE,1609915,de,Montréal,Montréal,45.58729812,-73.64214149,Bruxelles,1,0.037265906,avenue
58057,Montréal-Nord,Montréal-Nord,0,10807,10800,,10959,10946,FALSE,1609917,,Montréal,Montréal,45.58690754,-73.64287795,Saint-Vital,0,0.038935299,boulevard
58059,Montréal-Nord,Montréal-Nord,0,10813,10810,,10941,10980,FALSE,1609918,des,Montréal,Montréal,45.58651872,-73.64361191,Laurentides,-1,0.042050767,avenue
58085,Montréal-Nord,Montréal-Nord,7,0,3663,,0,3683,FALSE,1609934,,Montréal,Montréal,45.59071429,-73.64692983,Henri-Bourassa,-1,0.040266394,boulevard
58096,Montréal-Nord,Montréal-Nord,7,3500,0,,3500,0,FALSE,1609941,,Montréal,Montréal,45.58869721,-73.64806818,Henri-Bourassa,1,0.048911513,boulevard
58099,Montréal-Nord,Montréal-Nord,0,10815,10806,,11111,11076,FALSE,1609942,de,Montréal,Montréal,45.58618373,-73.64433267,Cobourg,1,0.044981473,avenue
58102,Montréal-Nord,Montréal-Nord,0,10811,10806,,11055,11058,FALSE,1609944,du,Montréal,Montréal,45.58583122,-73.64503253,Parc-Georges,-1,0.047903557,avenue
58110,Montréal-Nord,Montréal-Nord,7,0,3475,,0,3481,FALSE,1609946,,Montréal,Montréal,45.58886786,-73.64824749,Henri-Bourassa,-1,0.04792981,boulevard
58111,Montréal-Nord,Montréal-Nord,0,10801,10806,,11041,11022,FALSE,1609948,de,Montréal,Montréal,45.58546466,-73.64572819,Belleville,1,0.050850738,avenue
58126,Montréal-Nord,Montréal-Nord,0,10811,10816,,11015,11000,FALSE,1609955,,Montréal,Montréal,45.58510632,-73.64640386,Lausanne,-1,0.053720032,avenue
58128,Montréal-Nord,Montréal-Nord,0,10813,10826,,10955,10936,FALSE,1609956,,Montréal,Montréal,45.58465823,-73.64725427,Leblanc,1,0.057322833,avenue
58138,Montréal-Nord,Montréal-Nord,0,11027,11000,,11125,11124,FALSE,1609960,,Montréal,Montréal,45.58753369,-73.65169727,Audoin,-1,0.068924782,avenue
